item_id,order_id,customer_id,product_id,product_name,category,quantity,unit_price,discount_percent,discount_amount,final_price,total_amount,revenue,order_date,order_status
ITEM000184,ORD00100,CUST0069,P033,Tata Salt 1kg,Grocery,1,28,15,4.2,23.8,23.8,23.8,2024-05-10,Delivered
ITEM000185,ORD00101,CUST0197,P035,Amul Butter 500g,Grocery,1,275,0,0.0,275.0,275.0,0.0,2024-02-16,Returned
ITEM000186,ORD00101,CUST0197,P044,Pepperfry Wall Clock,Furniture,1,599,0,0.0,599.0,599.0,0.0,2024-02-16,Returned
ITEM000187,ORD00101,CUST0197,P038,Bata Men Formal Shoes,Footwear,1,1999,0,0.0,1999.0,1999.0,0.0,2024-02-16,Returned
ITEM000188,ORD00102,CUST0638,P024,Camlin Color Kit,Books,1,349,0,0.0,349.0,349.0,349.0,2023-11-21,Cancelled
ITEM000189,ORD00103,CUST0300,P026,Nivia Football Size 5,Sports,1,899,25,224.75,674.25,674.25,674.25,2025-11-11,Delivered
ITEM000190,ORD00104,CUST0778,P031,Himalaya Face Wash,Beauty,1,179,10,17.9,161.1,161.1,161.1,2025-03-24,Processing
ITEM000191,ORD00104,CUST0778,P029,Lakme 9to5 Foundation,Beauty,1,549,10,54.9,494.1,494.1,494.1,2025-03-24,Processing
ITEM000192,ORD00105,CUST0402,P036,Maggi Noodles 12 Pack,Grocery,1,192,0,0.0,192.0,192.0,192.0,2023-10-17,Delivered
ITEM000193,ORD00106,CUST0805,P004,Zebronics Zeb-County,Electronics,1,799,10,79.9,719.1,719.1,719.1,2023-10-22,Shipped
ITEM000194,ORD00106,CUST0805,P014,HRX Sports Tracksuit,Clothing,1,1799,10,179.9,1619.1,1619.1,1619.1,2023-10-22,Shipped
ITEM000195,ORD00107,CUST0769,P031,Himalaya Face Wash,Beauty,1,179,5,8.95,170.05,170.05,170.05,2023-09-14,Delivered
ITEM000196,ORD00108,CUST0636,P010,Levis Men Jeans 511,Clothing,1,2499,10,249.9,2249.1,2249.1,2249.1,2025-08-18,Delivered
ITEM000197,ORD00109,CUST0104,P005,HP 15s Laptop,Electronics,1,45999,10,4599.9,41399.1,41399.1,41399.1,2025-10-16,Delivered
ITEM000198,ORD00109,CUST0104,P016,Philips HL7756 Mixer,Home & Kitchen,1,2799,10,279.9,2519.1,2519.1,2519.1,2025-10-16,Delivered
ITEM000199,ORD00110,CUST0490,P011,W Women Kurta Set,Clothing,1,1599,0,0.0,1599.0,1599.0,1599.0,2025-09-17,Delivered
ITEM000200,ORD00110,CUST0490,P040,Catwalk Women Heels,Footwear,1,1499,0,0.0,1499.0,1499.0,1499.0,2025-09-17,Delivered
ITEM000201,ORD00110,CUST0490,P033,Tata Salt 1kg,Grocery,1,28,0,0.0,28.0,28.0,28.0,2025-09-17,Delivered
ITEM000202,ORD00111,CUST0269,P049,Omron BP Monitor,Health,1,1999,0,0.0,1999.0,1999.0,1999.0,2024-10-04,Delivered
ITEM000203,ORD00111,CUST0269,P023,Classmate Notebook Pack,Books,2,199,0,0.0,199.0,398.0,398.0,2024-10-04,Delivered
ITEM000204,ORD00111,CUST0269,P016,Philips HL7756 Mixer,Home & Kitchen,2,2799,0,0.0,2799.0,5598.0,5598.0,2024-10-04,Delivered
ITEM000205,ORD00111,CUST0269,P039,Sparx Men Sports Shoes,Footwear,1,999,0,0.0,999.0,999.0,999.0,2024-10-04,Delivered
ITEM000206,ORD00112,CUST0581,P035,Amul Butter 500g,Grocery,1,275,10,27.5,247.5,247.5,247.5,2025-06-25,Delivered
ITEM000207,ORD00112,CUST0581,P023,Classmate Notebook Pack,Books,1,199,10,19.9,179.1,179.1,179.1,2025-06-25,Delivered
ITEM000208,ORD00113,CUST0261,P030,Dove Body Lotion 400ml,Beauty,1,299,10,29.9,269.1,269.1,269.1,2024-11-15,Delivered
ITEM000209,ORD00113,CUST0261,P016,Philips HL7756 Mixer,Home & Kitchen,2,2799,10,279.9,2519.1,5038.2,5038.2,2024-11-15,Delivered
ITEM000210,ORD00114,CUST0498,P017,Milton Thermosteel Flask,Home & Kitchen,1,699,5,34.95,664.05,664.05,664.05,2025-03-03,Delivered
ITEM000211,ORD00115,CUST0800,P047,Dabur Chyawanprash 1kg,Health,1,349,0,0.0,349.0,349.0,349.0,2025-03-10,Cancelled
ITEM000212,ORD00115,CUST0800,P020,Hawkins Futura Pan Set,Home & Kitchen,1,1299,0,0.0,1299.0,1299.0,1299.0,2025-03-10,Cancelled
ITEM000213,ORD00116,CUST0805,P013,Jockey Men T-Shirt,Clothing,2,599,0,0.0,599.0,1198.0,1198.0,2024-08-24,Delivered
ITEM000214,ORD00116,CUST0805,P044,Pepperfry Wall Clock,Furniture,1,599,0,0.0,599.0,599.0,599.0,2024-08-24,Delivered
ITEM000215,ORD00117,CUST0714,P018,Cello Plastic Storage Set,Home & Kitchen,2,499,5,24.95,474.05,948.1,948.1,2024-09-05,Delivered
ITEM000216,ORD00118,CUST0801,P003,boAt Rockerz 450,Electronics,1,1499,0,0.0,1499.0,1499.0,1499.0,2023-10-06,Cancelled
ITEM000217,ORD00118,CUST0801,P037,Bru Gold Coffee 200g,Grocery,1,299,0,0.0,299.0,299.0,299.0,2023-10-06,Cancelled
ITEM000218,ORD00118,CUST0801,P027,Boldfit Yoga Mat,Sports,1,799,0,0.0,799.0,799.0,799.0,2023-10-06,Cancelled
ITEM000219,ORD00118,CUST0801,P030,Dove Body Lotion 400ml,Beauty,2,299,0,0.0,299.0,598.0,598.0,2023-10-06,Cancelled
ITEM000220,ORD00119,CUST0314,P022,Python Crash Course,Books,1,699,0,0.0,699.0,699.0,699.0,2025-01-01,Delivered
ITEM000221,ORD00119,CUST0314,P037,Bru Gold Coffee 200g,Grocery,1,299,0,0.0,299.0,299.0,299.0,2025-01-01,Delivered
ITEM000222,ORD00119,CUST0314,P031,Himalaya Face Wash,Beauty,2,179,0,0.0,179.0,358.0,358.0,2025-01-01,Delivered
ITEM000223,ORD00119,CUST0314,P029,Lakme 9to5 Foundation,Beauty,1,549,0,0.0,549.0,549.0,549.0,2025-01-01,Delivered
ITEM000224,ORD00120,CUST0369,P044,Pepperfry Wall Clock,Furniture,1,599,10,59.9,539.1,539.1,539.1,2025-10-01,Delivered
ITEM000225,ORD00121,CUST0605,P014,HRX Sports Tracksuit,Clothing,3,1799,0,0.0,1799.0,5397.0,5397.0,2025-07-04,Delivered
ITEM000226,ORD00122,CUST0870,P047,Dabur Chyawanprash 1kg,Health,1,349,0,0.0,349.0,349.0,349.0,2025-04-18,Delivered
ITEM000227,ORD00123,CUST0630,P034,Aashirvaad Atta 5kg,Grocery,1,249,0,0.0,249.0,249.0,249.0,2024-06-06,Delivered
ITEM000228,ORD00123,CUST0630,P048,Patanjali Ashwagandha,Health,1,199,0,0.0,199.0,199.0,199.0,2024-06-06,Delivered
ITEM000229,ORD00123,CUST0630,P002,Realme Narzo 60,Electronics,1,12999,0,0.0,12999.0,12999.0,12999.0,2024-06-06,Delivered
ITEM000230,ORD00124,CUST0704,P021,Data Science Handbook,Books,1,899,10,89.9,809.1,809.1,809.1,2025-04-17,Delivered
ITEM000231,ORD00124,CUST0704,P028,Prokyde Badminton Racket,Sports,1,599,10,59.9,539.1,539.1,539.1,2025-04-17,Delivered
ITEM000232,ORD00124,CUST0704,P040,Catwalk Women Heels,Footwear,1,1499,10,149.9,1349.1,1349.1,1349.1,2025-04-17,Delivered
ITEM000233,ORD00124,CUST0704,P041,Funskool Lego Set,Toys,2,999,10,99.9,899.1,1798.2,1798.2,2025-04-17,Delivered
ITEM000234,ORD00125,CUST0045,P007,Fire-Boltt Ninja Watch,Electronics,2,1999,10,199.9,1799.1,3598.2,3598.2,2025-12-01,Delivered
ITEM000235,ORD00126,CUST0736,P033,Tata Salt 1kg,Grocery,1,28,5,1.4,26.6,26.6,26.6,2023-07-24,Delivered
ITEM000236,ORD00126,CUST0736,P030,Dove Body Lotion 400ml,Beauty,2,299,5,14.95,284.05,568.1,568.1,2023-07-24,Delivered
ITEM000237,ORD00127,CUST0453,P028,Prokyde Badminton Racket,Sports,1,599,0,0.0,599.0,599.0,599.0,2024-10-19,Delivered
ITEM000238,ORD00127,CUST0453,P037,Bru Gold Coffee 200g,Grocery,1,299,0,0.0,299.0,299.0,299.0,2024-10-19,Delivered
ITEM000239,ORD00128,CUST0411,P012,Biba Anarkali Suit,Clothing,1,2199,5,109.95,2089.05,2089.05,2089.05,2023-08-21,Delivered
ITEM000240,ORD00128,CUST0411,P015,Prestige Pressure Cooker 5L,Home & Kitchen,1,1899,5,94.95,1804.05,1804.05,1804.05,2023-08-21,Delivered
ITEM000241,ORD00129,CUST0185,P003,boAt Rockerz 450,Electronics,1,1499,0,0.0,1499.0,1499.0,1499.0,2025-03-17,Processing
ITEM000242,ORD00130,CUST0887,P029,Lakme 9to5 Foundation,Beauty,1,549,0,0.0,549.0,549.0,549.0,2024-10-06,Delivered
ITEM000243,ORD00130,CUST0887,P036,Maggi Noodles 12 Pack,Grocery,3,192,0,0.0,192.0,576.0,576.0,2024-10-06,Delivered
ITEM000244,ORD00130,CUST0887,P046,Turtle Wax Car Polish,Automotive,1,399,0,0.0,399.0,399.0,399.0,2024-10-06,Delivered
ITEM000245,ORD00131,CUST0654,P021,Data Science Handbook,Books,2,899,0,0.0,899.0,1798.0,1798.0,2025-04-05,Delivered
ITEM000246,ORD00132,CUST0678,P036,Maggi Noodles 12 Pack,Grocery,1,192,10,19.2,172.8,172.8,172.8,2024-12-24,Delivered
ITEM000247,ORD00132,CUST0678,P005,HP 15s Laptop,Electronics,1,45999,10,4599.9,41399.1,41399.1,41399.1,2024-12-24,Delivered
ITEM000248,ORD00133,CUST0608,P008,Redmi Smart TV 32,Electronics,2,15999,5,799.95,15199.05,30398.1,30398.1,2023-02-25,Delivered
ITEM000249,ORD00133,CUST0608,P011,W Women Kurta Set,Clothing,2,1599,5,79.95,1519.05,3038.1,3038.1,2023-02-25,Delivered
ITEM000250,ORD00134,CUST0383,P035,Amul Butter 500g,Grocery,1,275,0,0.0,275.0,275.0,275.0,2023-09-01,Cancelled
ITEM000251,ORD00134,CUST0383,P033,Tata Salt 1kg,Grocery,1,28,0,0.0,28.0,28.0,28.0,2023-09-01,Cancelled
ITEM000252,ORD00135,CUST0200,P044,Pepperfry Wall Clock,Furniture,1,599,0,0.0,599.0,599.0,599.0,2024-11-21,Delivered
ITEM000253,ORD00136,CUST0626,P026,Nivia Football Size 5,Sports,1,899,10,89.9,809.1,809.1,809.1,2023-03-14,Shipped
ITEM000254,ORD00136,CUST0626,P002,Realme Narzo 60,Electronics,1,12999,10,1299.9,11699.1,11699.1,11699.1,2023-03-14,Shipped
ITEM000255,ORD00137,CUST0776,P023,Classmate Notebook Pack,Books,3,199,10,19.9,179.1,537.3,537.3,2023-10-07,Shipped
ITEM000256,ORD00137,CUST0776,P044,Pepperfry Wall Clock,Furniture,2,599,10,59.9,539.1,1078.2,1078.2,2023-10-07,Shipped
ITEM000257,ORD00138,CUST0620,P013,Jockey Men T-Shirt,Clothing,1,599,10,59.9,539.1,539.1,539.1,2025-10-28,Delivered
ITEM000258,ORD00138,CUST0620,P030,Dove Body Lotion 400ml,Beauty,2,299,10,29.9,269.1,538.2,538.2,2025-10-28,Delivered
ITEM000259,ORD00138,CUST0620,P046,Turtle Wax Car Polish,Automotive,1,399,10,39.9,359.1,359.1,359.1,2025-10-28,Delivered
ITEM000260,ORD00139,CUST0881,P027,Boldfit Yoga Mat,Sports,1,799,0,0.0,799.0,799.0,799.0,2025-09-24,Processing
ITEM000261,ORD00140,CUST0823,P024,Camlin Color Kit,Books,1,349,5,17.45,331.55,331.55,331.55,2024-09-23,Delivered
ITEM000262,ORD00140,CUST0823,P037,Bru Gold Coffee 200g,Grocery,1,299,5,14.95,284.05,284.05,284.05,2024-09-23,Delivered
ITEM000263,ORD00141,CUST0750,P008,Redmi Smart TV 32,Electronics,1,15999,0,0.0,15999.0,15999.0,15999.0,2025-01-17,Cancelled
ITEM000264,ORD00142,CUST0146,P017,Milton Thermosteel Flask,Home & Kitchen,2,699,10,69.9,629.1,1258.2,1258.2,2024-08-02,Delivered
ITEM000265,ORD00142,CUST0146,P036,Maggi Noodles 12 Pack,Grocery,2,192,10,19.2,172.8,345.6,345.6,2024-08-02,Delivered
ITEM000266,ORD00143,CUST0234,P020,Hawkins Futura Pan Set,Home & Kitchen,1,1299,5,64.95,1234.05,1234.05,1234.05,2024-11-14,Delivered
ITEM000267,ORD00144,CUST0414,P047,Dabur Chyawanprash 1kg,Health,1,349,5,17.45,331.55,331.55,331.55,2025-03-15,Delivered
ITEM000268,ORD00145,CUST0424,P024,Camlin Color Kit,Books,1,349,15,52.35,296.65,296.65,296.65,2025-12-05,Delivered
ITEM000269,ORD00145,CUST0424,P027,Boldfit Yoga Mat,Sports,1,799,15,119.85,679.15,679.15,679.15,2025-12-05,Delivered
ITEM000270,ORD00146,CUST0155,P008,Redmi Smart TV 32,Electronics,1,15999,0,0.0,15999.0,15999.0,15999.0,2025-09-07,Delivered
ITEM000271,ORD00146,CUST0155,P004,Zebronics Zeb-County,Electronics,3,799,0,0.0,799.0,2397.0,2397.0,2025-09-07,Delivered
ITEM000272,ORD00146,CUST0155,P047,Dabur Chyawanprash 1kg,Health,1,349,0,0.0,349.0,349.0,349.0,2025-09-07,Delivered
ITEM000273,ORD00147,CUST0285,P039,Sparx Men Sports Shoes,Footwear,1,999,10,99.9,899.1,899.1,899.1,2023-10-24,Cancelled
ITEM000274,ORD00147,CUST0285,P032,Park Avenue Deo Combo,Beauty,1,399,10,39.9,359.1,359.1,359.1,2023-10-24,Cancelled
ITEM000275,ORD00148,CUST0966,P012,Biba Anarkali Suit,Clothing,1,2199,5,109.95,2089.05,2089.05,2089.05,2025-02-24,Delivered
ITEM000276,ORD00148,CUST0966,P047,Dabur Chyawanprash 1kg,Health,1,349,5,17.45,331.55,331.55,331.55,2025-02-24,Delivered
ITEM000277,ORD00149,CUST0759,P020,Hawkins Futura Pan Set,Home & Kitchen,1,1299,10,129.9,1169.1,1169.1,0.0,2023-01-11,Returned
ITEM000278,ORD00150,CUST0851,P048,Patanjali Ashwagandha,Health,3,199,0,0.0,199.0,597.0,597.0,2025-03-02,Cancelled
ITEM000279,ORD00150,CUST0851,P018,Cello Plastic Storage Set,Home & Kitchen,2,499,0,0.0,499.0,998.0,998.0,2025-03-02,Cancelled
ITEM000280,ORD00150,CUST0851,P017,Milton Thermosteel Flask,Home & Kitchen,1,699,0,0.0,699.0,699.0,699.0,2025-03-02,Cancelled
ITEM000281,ORD00151,CUST0830,P010,Levis Men Jeans 511,Clothing,1,2499,0,0.0,2499.0,2499.0,2499.0,2023-05-05,Cancelled
ITEM000282,ORD00151,CUST0830,P024,Camlin Color Kit,Books,2,349,0,0.0,349.0,698.0,698.0,2023-05-05,Cancelled
ITEM000283,ORD00152,CUST0182,P031,Himalaya Face Wash,Beauty,2,179,5,8.95,170.05,340.1,340.1,2024-08-26,Delivered
ITEM000284,ORD00152,CUST0182,P045,Bosch Car Wiper Blade,Automotive,1,499,5,24.95,474.05,474.05,474.05,2024-08-26,Delivered
ITEM000285,ORD00152,CUST0182,P013,Jockey Men T-Shirt,Clothing,2,599,5,29.95,569.05,1138.1,1138.1,2024-08-26,Delivered
ITEM000286,ORD00153,CUST0169,P018,Cello Plastic Storage Set,Home & Kitchen,1,499,5,24.95,474.05,474.05,474.05,2024-10-15,Delivered
ITEM000287,ORD00154,CUST0094,P033,Tata Salt 1kg,Grocery,2,28,10,2.8,25.2,50.4,50.4,2024-05-27,Delivered
ITEM000288,ORD00154,CUST0094,P030,Dove Body Lotion 400ml,Beauty,3,299,10,29.9,269.1,807.3,807.3,2024-05-27,Delivered
ITEM000289,ORD00154,CUST0094,P036,Maggi Noodles 12 Pack,Grocery,3,192,10,19.2,172.8,518.4,518.4,2024-05-27,Delivered
ITEM000290,ORD00155,CUST0501,P043,Nilkamal Plastic Chair,Furniture,1,899,10,89.9,809.1,809.1,809.1,2025-01-22,Delivered
ITEM000291,ORD00156,CUST0157,P004,Zebronics Zeb-County,Electronics,2,799,5,39.95,759.05,1518.1,1518.1,2024-01-06,Delivered
ITEM000292,ORD00157,CUST0243,P038,Bata Men Formal Shoes,Footwear,2,1999,20,399.8,1599.2,3198.4,3198.4,2025-09-06,Delivered
ITEM000293,ORD00158,CUST0437,P042,Fisher Price Baby Gym,Toys,2,1799,20,359.8,1439.2,2878.4,0.0,2024-11-13,Returned
ITEM000294,ORD00159,CUST0294,P028,Prokyde Badminton Racket,Sports,1,599,0,0.0,599.0,599.0,599.0,2023-08-28,Delivered
ITEM000295,ORD00160,CUST0083,P008,Redmi Smart TV 32,Electronics,1,15999,10,1599.9,14399.1,14399.1,14399.1,2023-04-19,Delivered
ITEM000296,ORD00161,CUST0870,P026,Nivia Football Size 5,Sports,1,899,0,0.0,899.0,899.0,899.0,2024-10-26,Delivered
ITEM000297,ORD00162,CUST0122,P031,Himalaya Face Wash,Beauty,3,179,5,8.95,170.05,510.15,510.15,2025-09-12,Delivered
ITEM000298,ORD00162,CUST0122,P019,Bajaj Room Heater,Home & Kitchen,2,1599,5,79.95,1519.05,3038.1,3038.1,2025-09-12,Delivered
ITEM000299,ORD00163,CUST0882,P011,W Women Kurta Set,Clothing,1,1599,20,319.8,1279.2,1279.2,1279.2,2025-08-20,Shipped
ITEM000300,ORD00164,CUST0888,P004,Zebronics Zeb-County,Electronics,1,799,20,159.8,639.2,639.2,639.2,2024-01-04,Cancelled
ITEM000301,ORD00164,CUST0888,P003,boAt Rockerz 450,Electronics,1,1499,20,299.8,1199.2,1199.2,1199.2,2024-01-04,Cancelled
ITEM000302,ORD00164,CUST0888,P019,Bajaj Room Heater,Home & Kitchen,1,1599,20,319.8,1279.2,1279.2,1279.2,2024-01-04,Cancelled
ITEM000303,ORD00164,CUST0888,P008,Redmi Smart TV 32,Electronics,2,15999,20,3199.8,12799.2,25598.4,25598.4,2024-01-04,Cancelled
ITEM000304,ORD00165,CUST0151,P010,Levis Men Jeans 511,Clothing,1,2499,0,0.0,2499.0,2499.0,2499.0,2024-07-18,Delivered
ITEM000305,ORD00166,CUST0832,P029,Lakme 9to5 Foundation,Beauty,3,549,15,82.35,466.65,1399.95,1399.95,2023-05-10,Cancelled
ITEM000306,ORD00166,CUST0832,P008,Redmi Smart TV 32,Electronics,2,15999,15,2399.85,13599.15,27198.3,27198.3,2023-05-10,Cancelled
ITEM000307,ORD00166,CUST0832,P010,Levis Men Jeans 511,Clothing,1,2499,15,374.85,2124.15,2124.15,2124.15,2023-05-10,Cancelled
ITEM000308,ORD00166,CUST0832,P037,Bru Gold Coffee 200g,Grocery,1,299,15,44.85,254.15,254.15,254.15,2023-05-10,Cancelled
ITEM000309,ORD00167,CUST0956,P021,Data Science Handbook,Books,1,899,10,89.9,809.1,809.1,0.0,2024-06-19,Returned
ITEM000310,ORD00168,CUST0468,P049,Omron BP Monitor,Health,3,1999,5,99.95,1899.05,5697.15,5697.15,2025-11-16,Delivered
ITEM000311,ORD00168,CUST0468,P019,Bajaj Room Heater,Home & Kitchen,1,1599,5,79.95,1519.05,1519.05,1519.05,2025-11-16,Delivered
ITEM000312,ORD00168,CUST0468,P012,Biba Anarkali Suit,Clothing,1,2199,5,109.95,2089.05,2089.05,2089.05,2025-11-16,Delivered
ITEM000313,ORD00169,CUST0576,P002,Realme Narzo 60,Electronics,1,12999,0,0.0,12999.0,12999.0,12999.0,2025-10-18,Cancelled
ITEM000314,ORD00169,CUST0576,P045,Bosch Car Wiper Blade,Automotive,1,499,0,0.0,499.0,499.0,499.0,2025-10-18,Cancelled
ITEM000315,ORD00170,CUST0479,P032,Park Avenue Deo Combo,Beauty,1,399,20,79.8,319.2,319.2,319.2,2024-01-19,Delivered
ITEM000316,ORD00170,CUST0479,P047,Dabur Chyawanprash 1kg,Health,1,349,20,69.8,279.2,279.2,279.2,2024-01-19,Delivered
ITEM000317,ORD00171,CUST0652,P011,W Women Kurta Set,Clothing,1,1599,0,0.0,1599.0,1599.0,1599.0,2024-09-26,Delivered
ITEM000318,ORD00171,CUST0652,P029,Lakme 9to5 Foundation,Beauty,1,549,0,0.0,549.0,549.0,549.0,2024-09-26,Delivered
ITEM000319,ORD00171,CUST0652,P003,boAt Rockerz 450,Electronics,1,1499,0,0.0,1499.0,1499.0,1499.0,2024-09-26,Delivered
ITEM000320,ORD00172,CUST0275,P041,Funskool Lego Set,Toys,3,999,5,49.95,949.05,2847.15,2847.15,2024-06-18,Delivered
ITEM000321,ORD00173,CUST0493,P005,HP 15s Laptop,Electronics,1,45999,5,2299.95,43699.05,43699.05,43699.05,2025-11-23,Delivered
ITEM000322,ORD00174,CUST0292,P027,Boldfit Yoga Mat,Sports,1,799,0,0.0,799.0,799.0,799.0,2024-11-27,Delivered
ITEM000323,ORD00175,CUST0855,P022,Python Crash Course,Books,1,699,5,34.95,664.05,664.05,664.05,2025-11-03,Cancelled
ITEM000324,ORD00176,CUST0915,P025,Cosco Cricket Kit,Sports,1,2999,10,299.9,2699.1,2699.1,2699.1,2024-03-16,Delivered
ITEM000325,ORD00176,CUST0915,P030,Dove Body Lotion 400ml,Beauty,1,299,10,29.9,269.1,269.1,269.1,2024-03-16,Delivered
ITEM000326,ORD00176,CUST0915,P033,Tata Salt 1kg,Grocery,1,28,10,2.8,25.2,25.2,25.2,2024-03-16,Delivered
ITEM000327,ORD00177,CUST0153,P002,Realme Narzo 60,Electronics,1,12999,10,1299.9,11699.1,11699.1,11699.1,2023-11-17,Delivered
ITEM000328,ORD00178,CUST0460,P021,Data Science Handbook,Books,1,899,0,0.0,899.0,899.0,899.0,2025-07-04,Delivered
ITEM000329,ORD00178,CUST0460,P046,Turtle Wax Car Polish,Automotive,1,399,0,0.0,399.0,399.0,399.0,2025-07-04,Delivered
ITEM000330,ORD00178,CUST0460,P045,Bosch Car Wiper Blade,Automotive,1,499,0,0.0,499.0,499.0,499.0,2025-07-04,Delivered
ITEM000331,ORD00179,CUST0325,P016,Philips HL7756 Mixer,Home & Kitchen,2,2799,5,139.95,2659.05,5318.1,5318.1,2024-11-02,Delivered
ITEM000332,ORD00179,CUST0325,P017,Milton Thermosteel Flask,Home & Kitchen,2,699,5,34.95,664.05,1328.1,1328.1,2024-11-02,Delivered
ITEM000333,ORD00179,CUST0325,P002,Realme Narzo 60,Electronics,1,12999,5,649.95,12349.05,12349.05,12349.05,2024-11-02,Delivered
ITEM000334,ORD00180,CUST0913,P009,Allen Solly Men Shirt,Clothing,1,1299,0,0.0,1299.0,1299.0,1299.0,2024-09-07,Delivered
ITEM000335,ORD00181,CUST0050,P004,Zebronics Zeb-County,Electronics,1,799,0,0.0,799.0,799.0,799.0,2025-11-09,Delivered
ITEM000336,ORD00181,CUST0050,P046,Turtle Wax Car Polish,Automotive,1,399,0,0.0,399.0,399.0,399.0,2025-11-09,Delivered
ITEM000337,ORD00182,CUST0556,P021,Data Science Handbook,Books,1,899,5,44.95,854.05,854.05,854.05,2023-09-18,Delivered
ITEM000338,ORD00183,CUST0131,P015,Prestige Pressure Cooker 5L,Home & Kitchen,2,1899,0,0.0,1899.0,3798.0,0.0,2024-11-06,Returned
ITEM000339,ORD00184,CUST0803,P011,W Women Kurta Set,Clothing,1,1599,10,159.9,1439.1,1439.1,1439.1,2023-01-22,Delivered
ITEM000340,ORD00185,CUST0734,P045,Bosch Car Wiper Blade,Automotive,3,499,10,49.9,449.1,1347.3,1347.3,2024-04-19,Delivered
ITEM000341,ORD00185,CUST0734,P027,Boldfit Yoga Mat,Sports,1,799,10,79.9,719.1,719.1,719.1,2024-04-19,Delivered
ITEM000342,ORD00186,CUST0500,P045,Bosch Car Wiper Blade,Automotive,1,499,10,49.9,449.1,449.1,449.1,2025-06-23,Delivered
ITEM000343,ORD00187,CUST0749,P048,Patanjali Ashwagandha,Health,1,199,0,0.0,199.0,199.0,199.0,2024-11-03,Delivered
ITEM000344,ORD00187,CUST0749,P028,Prokyde Badminton Racket,Sports,1,599,0,0.0,599.0,599.0,599.0,2024-11-03,Delivered
ITEM000345,ORD00187,CUST0749,P005,HP 15s Laptop,Electronics,1,45999,0,0.0,45999.0,45999.0,45999.0,2024-11-03,Delivered
ITEM000346,ORD00187,CUST0749,P030,Dove Body Lotion 400ml,Beauty,1,299,0,0.0,299.0,299.0,299.0,2024-11-03,Delivered
ITEM000347,ORD00188,CUST0729,P034,Aashirvaad Atta 5kg,Grocery,1,249,0,0.0,249.0,249.0,0.0,2024-10-08,Returned
ITEM000348,ORD00188,CUST0729,P003,boAt Rockerz 450,Electronics,1,1499,0,0.0,1499.0,1499.0,0.0,2024-10-08,Returned
ITEM000349,ORD00188,CUST0729,P022,Python Crash Course,Books,1,699,0,0.0,699.0,699.0,0.0,2024-10-08,Returned
ITEM000350,ORD00188,CUST0729,P029,Lakme 9to5 Foundation,Beauty,2,549,0,0.0,549.0,1098.0,0.0,2024-10-08,Returned
ITEM000351,ORD00189,CUST0866,P049,Omron BP Monitor,Health,1,1999,5,99.95,1899.05,1899.05,0.0,2023-06-22,Returned
ITEM000352,ORD00189,CUST0866,P042,Fisher Price Baby Gym,Toys,1,1799,5,89.95,1709.05,1709.05,0.0,2023-06-22,Returned
ITEM000353,ORD00189,CUST0866,P036,Maggi Noodles 12 Pack,Grocery,2,192,5,9.6,182.4,364.8,0.0,2023-06-22,Returned
ITEM000354,ORD00190,CUST0304,P008,Redmi Smart TV 32,Electronics,1,15999,0,0.0,15999.0,15999.0,15999.0,2024-01-12,Delivered
ITEM000355,ORD00191,CUST0137,P001,Samsung Galaxy M34,Electronics,3,18999,10,1899.9,17099.1,51297.3,51297.3,2023-09-04,Cancelled
ITEM000356,ORD00192,CUST0226,P024,Camlin Color Kit,Books,3,349,0,0.0,349.0,1047.0,1047.0,2025-10-18,Delivered
ITEM000357,ORD00193,CUST0355,P011,W Women Kurta Set,Clothing,1,1599,15,239.85,1359.15,1359.15,1359.15,2025-09-13,Cancelled
ITEM000358,ORD00194,CUST0754,P036,Maggi Noodles 12 Pack,Grocery,1,192,15,28.8,163.2,163.2,163.2,2024-11-26,Delivered
ITEM000359,ORD00195,CUST0477,P018,Cello Plastic Storage Set,Home & Kitchen,1,499,0,0.0,499.0,499.0,499.0,2025-02-19,Delivered
ITEM000360,ORD00196,CUST0820,P013,Jockey Men T-Shirt,Clothing,1,599,10,59.9,539.1,539.1,539.1,2024-02-10,Delivered
ITEM000361,ORD00197,CUST0319,P038,Bata Men Formal Shoes,Footwear,1,1999,5,99.95,1899.05,1899.05,1899.05,2024-11-16,Delivered
ITEM000362,ORD00197,CUST0319,P045,Bosch Car Wiper Blade,Automotive,1,499,5,24.95,474.05,474.05,474.05,2024-11-16,Delivered
ITEM000363,ORD00198,CUST0710,P021,Data Science Handbook,Books,1,899,5,44.95,854.05,854.05,854.05,2025-12-21,Delivered
ITEM000364,ORD00199,CUST0046,P026,Nivia Football Size 5,Sports,1,899,10,89.9,809.1,809.1,0.0,2024-05-15,Returned
ITEM000365,ORD00199,CUST0046,P016,Philips HL7756 Mixer,Home & Kitchen,1,2799,10,279.9,2519.1,2519.1,0.0,2024-05-15,Returned
ITEM000366,ORD00200,CUST0530,P012,Biba Anarkali Suit,Clothing,1,2199,10,219.9,1979.1,1979.1,1979.1,2025-11-14,Delivered
ITEM000367,ORD00201,CUST0450,P024,Camlin Color Kit,Books,1,349,10,34.9,314.1,314.1,314.1,2025-01-13,Delivered
ITEM000368,ORD00202,CUST0171,P038,Bata Men Formal Shoes,Footwear,1,1999,10,199.9,1799.1,1799.1,1799.1,2023-12-18,Delivered
